CensusTract,State,County,PCTGQTRS,GroupQuartersFlag
37051003407,North Carolina,Cumberland County,42.62,0
37051003800,North Carolina,Cumberland County,23.75,0
37051980200,North Carolina,Cumberland County,100.0,1
37057061300,North Carolina,Davidson County,10.66,0
37057061400,North Carolina,Davidson County,16.04,0
37063001303,North Carolina,Durham County,58.43,0
37063001501,North Carolina,Durham County,87.56,1
37063001503,North Carolina,Durham County,93.97,1
37063002200,North Carolina,Durham County,10.38,0
37063002300,North Carolina,Durham County,39.44,0
37065020600,North Carolina,Edgecombe County,14.84,0
37065021200,North Carolina,Edgecombe County,11.87,0
37067000100,North Carolina,Forsyth County,37.48,0
37067000200,North Carolina,Forsyth County,38.98,0
37067000801,North Carolina,Forsyth County,69.46,1
37067000802,North Carolina,Forsyth County,22.67,0
37067000900,North Carolina,Forsyth County,14.31,0
37067001300,North Carolina,Forsyth County,69.28,1
37067002806,North Carolina,Forsyth County,10.35,0
37069060301,North Carolina,Franklin County,14.58,0
37069060801,North Carolina,Franklin County,11.25,0
37071031202,North Carolina,Gaston County,25.17,0
37071031900,North Carolina,Gaston County,14.63,0
37071032000,North Carolina,Gaston County,17.59,0
37071032100,North Carolina,Gaston County,12.11,0
37077970702,North Carolina,Granville County,20.39,0
37077970703,North Carolina,Granville County,29.68,0
37077970704,North Carolina,Granville County,100.0,1
37079950102,North Carolina,Greene County,40.49,0
37081010702,North Carolina,Guilford County,69.56,1
37081010800,North Carolina,Guilford County,32.3,0
37081011000,North Carolina,Guilford County,69.8,1
37081011400,North Carolina,Guilford County,11.4,0
37081013601,North Carolina,Guilford County,54.3,0
37081016101,North Carolina,Guilford County,22.1,0
37083931000,North Carolina,Halifax County,29.04,0
37085070700,North Carolina,Harnett County,18.31,0
37085070802,North Carolina,Harnett County,37.96,0
37087920900,North Carolina,Haywood County,11.02,0
37091950200,North Carolina,Hertford County,21.71,0
37095920100,North Carolina,Hyde County,14.29,0
37099950600,North Carolina,Jackson County,32.68,0
37105030300,North Carolina,Lee County,14.37,0
37111970300,North Carolina,McDowell County,10.12,0
37111970901,North Carolina,McDowell County,14.32,0
37115010600,North Carolina,Madison County,13.0,0
37119000100,North Carolina,Mecklenburg County,15.68,0
37119000500,North Carolina,Mecklenburg County,29.67,0
37119000600,North Carolina,Mecklenburg County,36.39,0
37119002500,North Carolina,Mecklenburg County,12.22,0
37119002702,North Carolina,Mecklenburg County,11.0,0
37119003903,North Carolina,Mecklenburg County,10.55,0
37119004700,North Carolina,Mecklenburg County,43.13,0
37119005200,North Carolina,Mecklenburg County,20.53,0
37119005604,North Carolina,Mecklenburg County,63.3,0
37119006109,North Carolina,Mecklenburg County,15.68,0
37119006403,North Carolina,Mecklenburg County,33.73,0
37123960200,North Carolina,Montgomery County,11.74,0
37127011102,North Carolina,Nash County,13.3,0
37129010700,North Carolina,New Hanover County,10.84,0
37129011903,North Carolina,New Hanover County,45.23,0
37133000500,North Carolina,Onslow County,96.99,1
37133000600,North Carolina,Onslow County,99.32,1
37133000900,North Carolina,Onslow County,22.52,0
37133001000,North Carolina,Onslow County,73.29,1
37133001800,North Carolina,Onslow County,14.52,0
37135011400,North Carolina,Orange County,11.53,0
37135011601,North Carolina,Orange County,98.3,1
37135011602,North Carolina,Orange County,77.65,1
37135011700,North Carolina,Orange County,29.26,0
37137950102,North Carolina,Pamlico County,17.28,0
37139960200,North Carolina,Pasquotank County,32.54,0
37139960502,North Carolina,Pasquotank County,18.68,0
37141920402,North Carolina,Pender County,23.92,0
37147000400,North Carolina,Pitt County,69.91,1
37147000800,North Carolina,Pitt County,12.84,0
37151030302,North Carolina,Randolph County,10.39,0
37153970100,North Carolina,Richmond County,20.18,0
37155960502,North Carolina,Robeson County,27.9,0
37155960801,North Carolina,Robeson County,25.04,0
37159050400,North Carolina,Rowan County,26.73,0
37159050500,North Carolina,Rowan County,27.08,0
37159051201,North Carolina,Rowan County,15.98,0
37159052000,North Carolina,Rowan County,17.72,0
37163970600,North Carolina,Sampson County,12.33,0
37165010400,North Carolina,Scotland County,26.09,0
37167930101,North Carolina,Stanly County,11.07,0
37167930200,North Carolina,Stanly County,21.68,0
37175960300,North Carolina,Transylvania County,10.23,0
37177960100,North Carolina,Tyrrell County,14.34,0
37179020701,North Carolina,Union County,18.24,0
37183050100,North Carolina,Wake County,43.57,0
37183050400,North Carolina,Wake County,19.75,0
37183050600,North Carolina,Wake County,29.45,0
37183050800,North Carolina,Wake County,40.81,0
37183050900,North Carolina,Wake County,31.28,0
37183051101,North Carolina,Wake County,75.72,1
37183051102,North Carolina,Wake County,97.39,1
37183051400,North Carolina,Wake County,17.51,0
37183052401,North Carolina,Wake County,29.98,0
37183052409,North Carolina,Wake County,22.07,0
37185950200,North Carolina,Warren County,14.14,0
37189920500,North Carolina,Watauga County,70.74,1
37191000500,North Carolina,Wayne County,25.55,0
37191000800,North Carolina,Wayne County,19.48,0
37191001101,North Carolina,Wayne County,14.44,0
37191001102,North Carolina,Wayne County,10.99,0
37193961100,North Carolina,Wilkes County,11.06,0
37195000100,North Carolina,Wilson County,13.27,0
37195000200,North Carolina,Wilson County,12.84,0
38009952300,North Dakota,Bottineau County,10.92,0
38015010900,North Dakota,Burleigh County,14.42,0
38015011200,North Dakota,Burleigh County,14.26,0
38017000300,North Dakota,Cass County,61.02,0
38021973400,North Dakota,Dickey County,14.07,0
38035010300,North Dakota,Grand Forks County,58.98,0
38035011900,North Dakota,Grand Forks County,15.46,0
38061955200,North Dakota,Mountrail County,12.98,0
38077970900,North Dakota,Richland County,21.43,0
38089963600,North Dakota,Stark County,15.16,0
38093967300,North Dakota,Stutsman County,31.89,0
38093967400,North Dakota,Stutsman County,13.12,0
38097970200,North Dakota,Traill County,11.35,0
38101010400,North Dakota,Ward County,13.36,0
38101010900,North Dakota,Ward County,19.15,0
39003010100,Ohio,Allen County,18.75,0
39003010900,Ohio,Allen County,12.14,0
39003011200,Ohio,Allen County,68.42,1
39003014100,Ohio,Allen County,21.76,0
39005970600,Ohio,Ashland County,28.5,0
39007000101,Ohio,Ashtabula County,34.69,0
39009972800,Ohio,Athens County,22.02,0
39009973101,Ohio,Athens County,50.1,0
39009973901,Ohio,Athens County,80.19,1
39009973902,Ohio,Athens County,15.34,0
39013012200,Ohio,Belmont County,45.05,0
39017000400,Ohio,Butler County,15.39,0
39017010104,Ohio,Butler County,91.68,1
39017010201,Ohio,Butler County,98.56,1
39017014600,Ohio,Butler County,25.36,0
39023000700,Ohio,Clark County,44.59,0
39023002100,Ohio,Clark County,12.06,0
39027964700,Ohio,Clinton County,15.3,0
39029951400,Ohio,Columbiana County,32.68,0
39035103300,Ohio,Cuyahoga County,10.94,0
39035103602,Ohio,Cuyahoga County,13.46,0
39035107101,Ohio,Cuyahoga County,57.93,0
39035107701,Ohio,Cuyahoga County,33.64,0
39035107802,Ohio,Cuyahoga County,24.0,0
39035108301,Ohio,Cuyahoga County,12.33,0
39035109701,Ohio,Cuyahoga County,25.54,0
39035111202,Ohio,Cuyahoga County,10.6,0
39035112301,Ohio,Cuyahoga County,17.17,0
39035113101,Ohio,Cuyahoga County,24.27,0
39035113801,Ohio,Cuyahoga County,10.3,0
39035117300,Ohio,Cuyahoga County,11.05,0
39035118700,Ohio,Cuyahoga County,65.34,0
39035118800,Ohio,Cuyahoga County,12.69,0
39035119202,Ohio,Cuyahoga County,32.19,0
39035131102,Ohio,Cuyahoga County,11.74,0
39035131104,Ohio,Cuyahoga County,14.2,0
39035134300,Ohio,Cuyahoga County,40.21,0
39035141300,Ohio,Cuyahoga County,20.07,0
39035185203,Ohio,Cuyahoga County,15.25,0
39035187106,Ohio,Cuyahoga County,30.61,0
39035193800,Ohio,Cuyahoga County,17.14,0
39035193900,Ohio,Cuyahoga County,61.4,0
39039958500,Ohio,Defiance County,12.75,0
39041010100,Ohio,Delaware County,27.21,0
39043041400,Ohio,Erie County,18.2,0
39045032500,Ohio,Fairfield County,28.48,0
39049001110,Ohio,Franklin County,12.23,0
39049001121,Ohio,Franklin County,97.89,1
39049001122,Ohio,Franklin County,50.33,0
39049001300,Ohio,Franklin County,13.6,0
39049001810,Ohio,Franklin County,11.8,0
39049002780,Ohio,Franklin County,10.32,0
39049003000,Ohio,Franklin County,23.38,0
39049004000,Ohio,Franklin County,11.15,0
39049004200,Ohio,Franklin County,26.06,0
39049005300,Ohio,Franklin County,18.04,0
39049007010,Ohio,Franklin County,32.06,0
39049007550,Ohio,Franklin County,23.96,0
39049008340,Ohio,Franklin County,10.04,0
39049008380,Ohio,Franklin County,24.92,0
39049008730,Ohio,Franklin County,35.09,0
39049008900,Ohio,Franklin County,19.71,0
39053954100,Ohio,Gallia County,10.96,0
39057200104,Ohio,Greene County,39.24,0
39057240600,Ohio,Greene County,36.34,0
39057260100,Ohio,Greene County,37.39,0
39057280300,Ohio,Greene County,29.86,0
39061000700,Ohio,Hamilton County,42.51,0
39061000900,Ohio,Hamilton County,49.58,0
39061001600,Ohio,Hamilton County,34.36,0
39061001700,Ohio,Hamilton County,17.88,0
39061002800,Ohio,Hamilton County,24.2,0
39061002900,Ohio,Hamilton County,36.13,0
39061003000,Ohio,Hamilton County,68.84,1
39061006500,Ohio,Hamilton County,29.34,0
39061006600,Ohio,Hamilton County,11.18,0
39061021304,Ohio,Hamilton County,13.73,0
39061026300,Ohio,Hamilton County,11.34,0
39061027100,Ohio,Hamilton County,10.46,0
39063000900,Ohio,Hancock County,18.46,0
39065000400,Ohio,Hardin County,30.64,0
39073965500,Ohio,Hocking County,11.32,0
39081000200,Ohio,Jefferson County,51.2,0
39083007300,Ohio,Knox County,30.14,0
39083007500,Ohio,Knox County,23.47,0
39085200900,Ohio,Lake County,12.37,0
39085204500,Ohio,Lake County,10.54,0
39085205900,Ohio,Lake County,15.49,0
39089757700,Ohio,Licking County,27.3,0
39093060200,Ohio,Lorain County,40.24,0
39093071500,Ohio,Lorain County,18.96,0
39093091200,Ohio,Lorain County,40.95,0
39093095100,Ohio,Lorain County,27.73,0
39095001202,Ohio,Lucas County,35.57,0
39095002700,Ohio,Lucas County,26.92,0
39095002800,Ohio,Lucas County,41.09,0
39095010400,Ohio,Lucas County,92.09,1
39097041000,Ohio,Madison County,98.12,1
39099800500,Ohio,Mahoning County,47.34,0
39099802100,Ohio,Mahoning County,13.52,0
39099804000,Ohio,Mahoning County,32.19,0
39099804100,Ohio,Mahoning County,11.27,0
39099813700,Ohio,Mahoning County,20.71,0
39099813800,Ohio,Mahoning County,19.66,0
39099814000,Ohio,Mahoning County,23.44,0
39101010202,Ohio,Marion County,99.77,1
39113001000,Ohio,Montgomery County,11.95,0
39113001501,Ohio,Montgomery County,29.05,0
39113003402,Ohio,Montgomery County,64.06,0
39113003403,Ohio,Montgomery County,90.55,1
39113003404,Ohio,Montgomery County,10.78,0
39113004600,Ohio,Montgomery County,39.13,0
39113040103,Ohio,Montgomery County,10.97,0
39113060300,Ohio,Montgomery County,25.31,0
39119912800,Ohio,Muskingum County,16.16,0
39121968400,Ohio,Noble County,36.19,0
39129021300,Ohio,Pickaway County,100.0,1
39133600102,Ohio,Portage County,22.85,0
39133601502,Ohio,Portage County,80.02,1
39139001700,Ohio,Richland County,93.78,1
39139003100,Ohio,Richland County,18.53,0
39141955602,Ohio,Ross County,94.22,1
39141956300,Ohio,Ross County,10.45,0
39145002200,Ohio,Scioto County,29.16,0
39145003600,Ohio,Scioto County,34.23,0
39147963300,Ohio,Seneca County,12.36,0
39147963400,Ohio,Seneca County,10.29,0
39147963600,Ohio,Seneca County,12.35,0
39151700100,Ohio,Stark County,28.53,0
39151700700,Ohio,Stark County,19.29,0
39151710700,Ohio,Stark County,33.94,0
39151712201,Ohio,Stark County,14.75,0
39151714400,Ohio,Stark County,11.29,0
39153501100,Ohio,Summit County,18.42,0
39153506800,Ohio,Summit County,38.63,0
39153507400,Ohio,Summit County,15.91,0
39153508301,Ohio,Summit County,42.64,0
39153508900,Ohio,Summit County,47.82,0
39153533102,Ohio,Summit County,10.31,0
39155920500,Ohio,Trumbull County,19.46,0
39155920700,Ohio,Trumbull County,27.92,0
39155933800,Ohio,Trumbull County,13.23,0
39159050400,Ohio,Union County,28.95,0
39165031700,Ohio,Warren County,99.91,1
39167020400,Ohio,Washington County,10.09,0
39167020500,Ohio,Washington County,44.19,0
39169000300,Ohio,Wayne County,10.67,0
39169980000,Ohio,Wayne County,90.08,1
39171950500,Ohio,Williams County,14.47,0
39173021800,Ohio,Wood County,96.18,1
40003956000,Oklahoma,Alfalfa County,35.38,0
40005587900,Oklahoma,Atoka County,13.29,0
40009966800,Oklahoma,Beckham County,28.13,0
40011958900,Oklahoma,Blaine County,38.0,0
40013796200,Oklahoma,Bryan County,18.08,0
40015161600,Oklahoma,Caddo County,27.17,0
40017300700,Oklahoma,Canadian County,30.99,0
40021978100,Oklahoma,Cherokee County,15.04,0
40027200100,Oklahoma,Cleveland County,57.61,0
40027200700,Oklahoma,Cleveland County,84.19,1
40027201201,Oklahoma,Cleveland County,11.08,0
40027201202,Oklahoma,Cleveland County,94.8,1
40027202405,Oklahoma,Cleveland County,41.16,0
40031001400,Oklahoma,Comanche County,32.66,0
40031002005,Oklahoma,Comanche County,46.67,0
40031002401,Oklahoma,Comanche County,30.66,0
40031002403,Oklahoma,Comanche County,57.1,0
40031002404,Oklahoma,Comanche County,52.14,0
40031002500,Oklahoma,Comanche County,14.01,0
40035373300,Oklahoma,Craig County,17.5,0
40037020101,Oklahoma,Creek County,11.12,0
40037020102,Oklahoma,Creek County,22.21,0
40039960600,Oklahoma,Custer County,17.84,0
40051001000,Oklahoma,Grady County,15.74,0
40055967100,Oklahoma,Greer County,37.93,0
40063484800,Oklahoma,Hughes County,37.62,0
40079040402,Oklahoma,Le Flore County,12.46,0
40079040602,Oklahoma,Le Flore County,15.5,0
40083600200,Oklahoma,Logan County,19.38,0
40083600600,Oklahoma,Logan County,29.37,0
40101000400,Oklahoma,Muskogee County,16.38,0
40101000802,Oklahoma,Muskogee County,13.75,0
40101001200,Oklahoma,Muskogee County,38.93,0
40107080700,Oklahoma,Okfuskee County,30.48,0
40109101000,Oklahoma,Oklahoma County,25.91,0
40109102500,Oklahoma,Oklahoma County,22.51,0
40109102600,Oklahoma,Oklahoma County,30.66,0
40109103200,Oklahoma,Oklahoma County,63.72,0
40109103500,Oklahoma,Oklahoma County,38.75,0
40109103602,Oklahoma,Oklahoma County,93.32,1
40109103700,Oklahoma,Oklahoma County,77.82,1
40109105100,Oklahoma,Oklahoma County,14.03,0
40109105700,Oklahoma,Oklahoma County,34.93,0
40109106100,Oklahoma,Oklahoma County,11.49,0
40109106801,Oklahoma,Oklahoma County,25.0,0
40109107303,Oklahoma,Oklahoma County,10.96,0
40109107500,Oklahoma,Oklahoma County,34.0,0
40109108207,Oklahoma,Oklahoma County,44.94,0
40109108208,Oklahoma,Oklahoma County,10.3,0
40109108303,Oklahoma,Oklahoma County,10.69,0
40109109100,Oklahoma,Oklahoma County,31.87,0
40111000100,Oklahoma,Okmulgee County,23.35,0
40113940001,Oklahoma,Osage County,20.01,0
40115574600,Oklahoma,Ottawa County,13.23,0
40119010300,Oklahoma,Payne County,47.16,0
40119010400,Oklahoma,Payne County,74.51,1
40119011400,Oklahoma,Payne County,15.79,0
40121486300,Oklahoma,Pittsburg County,97.83,1
40123088900,Oklahoma,Pontotoc County,27.62,0
40125500500,Oklahoma,Pottawatomie County,24.31,0
40125501001,Oklahoma,Pottawatomie County,12.89,0
40131050105,Oklahoma,Rogers County,12.56,0
40139950700,Oklahoma,Texas County,13.08,0
40143002100,Oklahoma,Tulsa County,25.3,0
40143002500,Oklahoma,Tulsa County,64.25,0
40143007612,Oklahoma,Tulsa County,52.01,0
40143007615,Oklahoma,Tulsa County,10.68,0
40151954300,Oklahoma,Woods County,24.24,0
40153953200,Oklahoma,Woodward County,22.2,0
41001950500,Oregon,Baker County,11.6,0
41003001101,Oregon,Benton County,25.86,0
41003010600,Oregon,Benton County,34.05,0
41003010702,Oregon,Benton County,40.71,0
41005980000,Oregon,Clackamas County,78.45,1
41007950300,Oregon,Clatsop County,11.91,0
41029001301,Oregon,Jackson County,10.06,0
41029001900,Oregon,Jackson County,25.77,0
41031960100,Oregon,Jefferson County,32.65,0
41035972000,Oregon,Klamath County,11.76,0
41039003700,Oregon,Lane County,73.24,1
41039003800,Oregon,Lane County,22.17,0
41039003900,Oregon,Lane County,24.06,0
41041951700,Oregon,Lincoln County,12.15,0
41043020801,Oregon,Linn County,11.52,0
41045970900,Oregon,Malheur County,49.62,0
41047000200,Oregon,Marion County,38.73,0
41047000701,Oregon,Marion County,35.48,0
41047001803,Oregon,Marion County,48.71,0
41051000301,Oregon,Multnomah County,19.56,0
41051002100,Oregon,Multnomah County,13.85,0
41051002303,Oregon,Multnomah County,12.27,0
41051004002,Oregon,Multnomah County,28.59,0
41051005100,Oregon,Multnomah County,16.31,0
41051005600,Oregon,Multnomah County,35.69,0
41051006300,Oregon,Multnomah County,23.38,0
41051007300,Oregon,Multnomah County,73.61,1
41051010600,Oregon,Multnomah County,35.15,0
41051980000,Oregon,Multnomah County,100.0,1
41053020303,Oregon,Polk County,28.22,0
41059950400,Oregon,Umatilla County,26.77,0
41059950800,Oregon,Umatilla County,22.45,0
41061970700,Oregon,Union County,15.59,0
41067032110,Oregon,Washington County,43.57,0
41067032501,Oregon,Washington County,28.04,0
41067033200,Oregon,Washington County,13.98,0
41071030201,Oregon,Yamhill County,19.19,0
41071030501,Oregon,Yamhill County,29.48,0
41071030802,Oregon,Yamhill County,27.11,0
42001030600,Pennsylvania,Adams County,10.63,0
42001031501,Pennsylvania,Adams County,63.23,0
42003010300,Pennsylvania,Allegheny County,91.09,1
42003020100,Pennsylvania,Allegheny County,30.06,0
42003040200,Pennsylvania,Allegheny County,48.35,0
42003040400,Pennsylvania,Allegheny County,13.06,0
42003040500,Pennsylvania,Allegheny County,19.92,0
42003051000,Pennsylvania,Allegheny County,37.94,0
42003070900,Pennsylvania,Allegheny County,11.07,0
42003120800,Pennsylvania,Allegheny County,18.16,0
42003140100,Pennsylvania,Allegheny County,53.38,0
42003140200,Pennsylvania,Allegheny County,10.54,0
42003451102,Pennsylvania,Allegheny County,21.15,0
42003550900,Pennsylvania,Allegheny County,11.51,0
42003552100,Pennsylvania,Allegheny County,36.28,0
42003560400,Pennsylvania,Allegheny County,10.84,0
42003980600,Pennsylvania,Allegheny County,36.36,0
42003980900,Pennsylvania,Allegheny County,100.0,1
42003981800,Pennsylvania,Allegheny County,86.98,1
42003982200,Pennsylvania,Allegheny County,92.92,1
42007601100,Pennsylvania,Beaver County,26.71,0
42007602602,Pennsylvania,Beaver County,15.58,0
42011000600,Pennsylvania,Berks County,29.19,0
42011002900,Pennsylvania,Berks County,24.89,0
42011010304,Pennsylvania,Berks County,23.56,0
42011010903,Pennsylvania,Berks County,12.81,0
42011014100,Pennsylvania,Berks County,47.22,0
42013011002,Pennsylvania,Blair County,13.54,0
42013100800,Pennsylvania,Blair County,22.69,0
42017100807,Pennsylvania,Bucks County,13.0,0
42017104603,Pennsylvania,Bucks County,22.08,0
42017104702,Pennsylvania,Bucks County,10.61,0
42017104800,Pennsylvania,Bucks County,27.19,0
42017106100,Pennsylvania,Bucks County,25.49,0
42019902400,Pennsylvania,Butler County,12.4,0
42019910400,Pennsylvania,Butler County,27.42,0
42019910500,Pennsylvania,Butler County,99.63,1
42021000100,Pennsylvania,Cambria County,14.67,0
42021011100,Pennsylvania,Cambria County,10.35,0
42021012300,Pennsylvania,Cambria County,48.7,0
42021012500,Pennsylvania,Cambria County,15.79,0
42021012800,Pennsylvania,Cambria County,28.19,0
42021013700,Pennsylvania,Cambria County,34.93,0
42027011600,Pennsylvania,Centre County,24.9,0
42027012000,Pennsylvania,Centre County,11.48,0
42027012100,Pennsylvania,Centre County,91.21,1
42027012200,Pennsylvania,Centre County,89.74,1
42027981202,Pennsylvania,Centre County,99.9,1
42029301700,Pennsylvania,Chester County,12.65,0
42029302102,Pennsylvania,Chester County,17.05,0
42029303901,Pennsylvania,Chester County,13.09,0
42029307900,Pennsylvania,Chester County,33.13,0
42029310400,Pennsylvania,Chester County,100.0,1
42029311300,Pennsylvania,Chester County,25.97,0
42031160600,Pennsylvania,Clarion County,27.41,0
42033330600,Pennsylvania,Clearfield County,13.34,0
42033330700,Pennsylvania,Clearfield County,16.39,0
42033330900,Pennsylvania,Clearfield County,22.93,0
42033331700,Pennsylvania,Clearfield County,32.49,0
42035030700,Pennsylvania,Clinton County,28.44,0
42037051100,Pennsylvania,Columbia County,45.33,0
42039110202,Pennsylvania,Crawford County,22.94,0
42039110700,Pennsylvania,Crawford County,10.57,0
42039111100,Pennsylvania,Crawford County,10.67,0
42039111700,Pennsylvania,Crawford County,30.46,0
42041012200,Pennsylvania,Cumberland County,13.57,0
42041012300,Pennsylvania,Cumberland County,35.09,0
42041012400,Pennsylvania,Cumberland County,15.55,0
42041013102,Pennsylvania,Cumberland County,48.68,0
42041981001,Pennsylvania,Cumberland County,99.71,1
42041981606,Pennsylvania,Cumberland County,98.52,1
42043022900,Pennsylvania,Dauphin County,20.02,0
42043024102,Pennsylvania,Dauphin County,38.07,0
42045402200,Pennsylvania,Delaware County,12.86,0
42045402600,Pennsylvania,Delaware County,13.22,0
42045404700,Pennsylvania,Delaware County,37.95,0
42045406904,Pennsylvania,Delaware County,16.73,0
42045407201,Pennsylvania,Delaware County,21.73,0
42045407202,Pennsylvania,Delaware County,23.03,0
42045407600,Pennsylvania,Delaware County,20.59,0
42045408101,Pennsylvania,Delaware County,10.15,0
42045408300,Pennsylvania,Delaware County,30.05,0
42045409602,Pennsylvania,Delaware County,30.55,0
42045409701,Pennsylvania,Delaware County,21.18,0
42045409702,Pennsylvania,Delaware County,77.69,1
42045409802,Pennsylvania,Delaware County,38.86,0
42045410100,Pennsylvania,Delaware County,21.43,0
42045410301,Pennsylvania,Delaware County,20.27,0
42045410700,Pennsylvania,Delaware County,23.41,0
42049000100,Pennsylvania,Erie County,13.79,0
42049000300,Pennsylvania,Erie County,15.76,0
42049000900,Pennsylvania,Erie County,12.14,0
42049001400,Pennsylvania,Erie County,34.21,0
42049001900,Pennsylvania,Erie County,11.29,0
42049002800,Pennsylvania,Erie County,23.36,0
42049012202,Pennsylvania,Erie County,28.27,0
42049012300,Pennsylvania,Erie County,20.99,0
42049980109,Pennsylvania,Erie County,99.37,1
42051261300,Pennsylvania,Fayette County,29.17,0
42051262701,Pennsylvania,Fayette County,13.87,0
42053530100,Pennsylvania,Forest County,56.88,0
42055011100,Pennsylvania,Franklin County,11.96,0
42055012000,Pennsylvania,Franklin County,12.23,0
42059970501,Pennsylvania,Greene County,48.33,0
42059970600,Pennsylvania,Greene County,20.67,0
42061950300,Pennsylvania,Huntingdon County,40.31,0
42061950400,Pennsylvania,Huntingdon County,18.61,0
42063960900,Pennsylvania,Indiana County,21.37,0
42063961101,Pennsylvania,Indiana County,28.58,0
42063961102,Pennsylvania,Indiana County,62.62,0
42069100200,Pennsylvania,Lackawanna County,25.55,0
42069100300,Pennsylvania,Lackawanna County,49.58,0
42069100800,Pennsylvania,Lackawanna County,27.09,0
42069101000,Pennsylvania,Lackawanna County,12.44,0
42069110403,Pennsylvania,Lackawanna County,21.62,0
42069112000,Pennsylvania,Lackawanna County,18.83,0
42071000100,Pennsylvania,Lancaster County,11.7,0
42071000500,Pennsylvania,Lancaster County,19.39,0
42071000700,Pennsylvania,Lancaster County,26.38,0
42071010702,Pennsylvania,Lancaster County,27.87,0
42071013400,Pennsylvania,Lancaster County,20.19,0
42071013601,Pennsylvania,Lancaster County,50.54,0
42071013602,Pennsylvania,Lancaster County,17.45,0
42073000600,Pennsylvania,Lawrence County,17.99,0
42073000700,Pennsylvania,Lawrence County,10.48,0
42073010300,Pennsylvania,Lawrence County,50.16,0
42075002500,Pennsylvania,Lebanon County,27.42,0
42075003300,Pennsylvania,Lebanon County,28.44,0
42077001200,Pennsylvania,Lehigh County,43.97,0
42077002202,Pennsylvania,Lehigh County,55.89,0
42077002302,Pennsylvania,Lehigh County,15.82,0
42077006101,Pennsylvania,Lehigh County,14.99,0
42077006903,Pennsylvania,Lehigh County,15.25,0
42077009100,Pennsylvania,Lehigh County,14.77,0
42079200100,Pennsylvania,Luzerne County,62.99,0
42079201200,Pennsylvania,Luzerne County,32.52,0
42079211204,Pennsylvania,Luzerne County,15.95,0
42079211301,Pennsylvania,Luzerne County,44.9,0
42079211800,Pennsylvania,Luzerne County,18.98,0
42079213100,Pennsylvania,Luzerne County,13.04,0
42079215600,Pennsylvania,Luzerne County,22.63,0
42079216502,Pennsylvania,Luzerne County,11.66,0
42079217002,Pennsylvania,Luzerne County,10.14,0
42081000500,Pennsylvania,Lycoming County,38.66,0
42081000600,Pennsylvania,Lycoming County,10.1,0
42081000800,Pennsylvania,Lycoming County,46.72,0
42081011200,Pennsylvania,Lycoming County,11.09,0
42081011700,Pennsylvania,Lycoming County,19.6,0
42083421000,Pennsylvania,McKean County,39.13,0
42085032100,Pennsylvania,Mercer County,24.76,0
42085032602,Pennsylvania,Mercer County,31.35,0
42085032800,Pennsylvania,Mercer County,10.26,0
42085033000,Pennsylvania,Mercer County,45.48,0
42089300501,Pennsylvania,Monroe County,17.35,0
42089300700,Pennsylvania,Monroe County,41.23,0
42089301102,Pennsylvania,Monroe County,17.65,0
42091200200,Pennsylvania,Montgomery County,12.29,0
42091202500,Pennsylvania,Montgomery County,11.69,0
42091202602,Pennsylvania,Montgomery County,12.96,0
42091202603,Pennsylvania,Montgomery County,14.14,0
42091203700,Pennsylvania,Montgomery County,31.59,0
42091204500,Pennsylvania,Montgomery County,15.15,0
42091205000,Pennsylvania,Montgomery County,34.01,0
42091205100,Pennsylvania,Montgomery County,21.8,0
42091206004,Pennsylvania,Montgomery County,29.67,0
42091206300,Pennsylvania,Montgomery County,30.01,0
42091206702,Pennsylvania,Montgomery County,99.68,1
42091207104,Pennsylvania,Montgomery County,11.83,0
42093050200,Pennsylvania,Montour County,16.54,0
42095010700,Pennsylvania,Northampton County,16.21,0
42095010800,Pennsylvania,Northampton County,16.03,0
42095011100,Pennsylvania,Northampton County,92.3,1
42095014100,Pennsylvania,Northampton County,36.61,0
42095014300,Pennsylvania,Northampton County,16.12,0
42095014400,Pennsylvania,Northampton County,12.2,0
42095016700,Pennsylvania,Northampton County,10.5,0
42097081200,Pennsylvania,Northumberland County,40.61,0
42101000200,Pennsylvania,Philadelphia County,14.57,0
42101000500,Pennsylvania,Philadelphia County,55.26,0
42101000600,Pennsylvania,Philadelphia County,38.35,0
42101000902,Pennsylvania,Philadelphia County,22.47,0
42101001101,Pennsylvania,Philadelphia County,12.27,0
42101005000,Pennsylvania,Philadelphia County,69.23,1
42101007700,Pennsylvania,Philadelphia County,32.86,0
42101008801,Pennsylvania,Philadelphia County,53.74,0
42101008802,Pennsylvania,Philadelphia County,40.97,0
42101009000,Pennsylvania,Philadelphia County,47.7,0
42101010400,Pennsylvania,Philadelphia County,11.01,0
42101010500,Pennsylvania,Philadelphia County,14.76,0
42101011700,Pennsylvania,Philadelphia County,45.73,0
42101012000,Pennsylvania,Philadelphia County,25.17,0
42101012100,Pennsylvania,Philadelphia County,14.25,0
42101012203,Pennsylvania,Philadelphia County,11.34,0
42101012204,Pennsylvania,Philadelphia County,14.62,0
42101013200,Pennsylvania,Philadelphia County,23.13,0
42101013900,Pennsylvania,Philadelphia County,13.1,0
42101014500,Pennsylvania,Philadelphia County,29.95,0
42101014600,Pennsylvania,Philadelphia County,39.82,0
42101014700,Pennsylvania,Philadelphia County,31.89,0
42101015300,Pennsylvania,Philadelphia County,16.91,0
42101016600,Pennsylvania,Philadelphia County,17.17,0
